ROH0,DOW,ROH1,ROH2,ROH3,ROH4,ROH5,ROH6,ROH7,ROH14,ROH21,ROH30,ROH60,ROH90
46,Saturday,45.32821428571429,45.947740476190475,46.01692857142858,46.70113333333332,43.69979920634921,44.616721428571424,47.4792380952381,44.040698777960976,44.49758528999752,44.18602259314956,39.642083479769916,38.62420699662254
27,Tuesday,30.17175714285714,30.879458730158742,31.223851082251073,31.986678571428573,32.224567460317466,32.21944206349205,32.1516880952381,39.06126593055417,42.48684987198803,44.91794945141848,43.923541302031545,44.2426111982847
55,Friday,52.099857142857175,51.97230238095239,52.46526984126987,53.02561233766234,51.03625,50.5507333333333,50.83217380952379,53.09524866344486,51.89836265689297,49.46599878723682,46.627233242093446,46.86314742119302
49,Tuesday,45.31090634920634,42.08494229659228,38.33677857142858,35.747899999999994,40.9043253968254,42.92943333333336,44.34961298701305,40.85901457887994,44.27868314042923,46.09467260424142,44.16643578782425,40.61800115497017
42,Saturday,45.37231183261182,43.75405476190474,40.84435873015874,39.52493809523808,39.635417388167376,37.50346349206352,37.98141666666671,41.31164118043891,38.79112629209845,40.068046773946485,39.31401452022087,37.667617831618315
38,Tuesday,35.86564206349207,36.03047380952382,36.73927619047619,35.46194458874458,38.67429047619047,38.219494805194806,39.32658412698414,42.71799096435379,39.655709559454735,42.64854365828923,43.41766969361329,41.47550314591943
65,Monday,61.6784,65.17930000000005,62.62151904761902,60.9642,59.79558968253968,59.63593333333334,59.45836190476193,60.51937685542284,56.684131835376505,57.163684769615344,53.55164248230478,53.347023656359546
36,Monday,32.521566666666665,35.83050000000001,37.28799999999999,34.78504761904762,35.79075079365079,35.43973333333335,36.705142857142846,44.87156165435252,53.22790314563805,53.95391040460298,47.951798481436825,47.60435894556317
36,Sunday,35.97016666666665,34.92259523809524,35.5413619047619,32.84777777777777,33.314571428571426,33.499795238095246,36.35247395382397,38.15289141996106,47.996808724331245,39.897300606382466,40.21683592612345,40.307702629753614
50,Friday,52.13261904761907,47.29946666666665,44.710609523809495,42.79033333333335,44.282645238095235,44.7214696969697,47.578866666666684,40.02258636702873,40.265128914733495,36.679252945197895,46.45717653378306,44.49008651566405
75,Monday,70.15823333333334,69.36775714285713,69.13260000000001,69.43270000000003,68.89080000000001,69.33660000000009,69.38000000000001,62.26885247768523,57.3407396160161,54.814222356536405,53.55164248230478,53.504858216107976
8,Wednesday,4.427499999999999,3.5168000000000017,3.475400000000002,3.3952999999999993,3.444933333333333,3.3487000000000013,3.556033333333335,7.328867467820464,7.516248774981644,9.430344178560766,24.118192022896537,31.752250331468247
22,Thursday,21.392799999999998,21.722252380952376,22.685100000000006,22.89044285714287,22.74206666666666,23.049358585858595,23.65193333333334,24.25777205486182,19.219062535722056,11.925943267219145,26.70952482081832,35.752072621233395
25,Saturday,21.09030476190477,21.436066666666658,25.8742,25.05016666666667,24.699300000000008,24.304009523809512,28.189300000000006,31.09860336345003,34.801106357778004,41.848735088203014,39.26493929740364,38.711697442628704
58,Monday,55.96999999999998,54.29923232323233,52.093333333333334,55.26028095238096,48.662307575757566,49.87216666666665,47.67636666666669,47.21740791040351,46.88232165011243,47.468083260826106,48.26936353389634,47.99639394083201
52,Tuesday,50.582366666666665,50.95771666666668,54.15796666666668,51.241733333333336,51.77985555555553,57.083887301587296,58.52006666666668,49.27978403000148,52.58490020144984,52.69334310103456,44.16643578782425,44.2426111982847
16,Tuesday,15.516666666666666,18.29683333333334,18.55783333333333,18.73279999999999,18.793633333333332,18.722200000000004,12.340000000000002,13.59908097456688,11.586420406725312,12.720679832577012,30.70948857360388,33.983376062286844
25,Wednesday,22.57150000000001,26.841157142857124,28.151833333333336,29.75423333333332,29.67046666666666,29.753635714285704,32.36657619047619,36.90423948678735,25.02860178101919,26.428847904204805,24.118192022896537,31.752250331468247
37,Saturday,37.80582619047618,38.561063636363656,35.3291111111111,35.72530007215006,36.02824059829058,36.65059841269842,36.78439285714286,35.74114187222664,34.98444918288734,33.78052016330172,35.535913989730126,36.288932319516235
21,Tuesday,19.67690000000001,21.743399999999998,20.80353333333334,23.263133333333325,24.428109523809518,19.91804761904762,24.87013333333335,37.232646081549824,37.37789222862463,39.30568008149049,43.41766969361329,40.61800115497017
62,Monday,60.28547619047619,61.46830476190476,62.582385714285685,61.90393809523808,62.758461904761916,64.4479523809524,64.37273333333333,59.058469542555805,55.772318125334756,54.814222356536405,50.7089625710968,47.99639394083201
37,Thursday,35.49607142857141,35.67325555555557,32.49130000000002,33.20879999999999,34.027026190476185,33.385754761904764,34.656411904761896,38.27049250810603,38.386332772030315,40.07615988965795,43.34279516043196,40.978250937740114
54,Friday,53.73993333333333,51.37123095238098,57.16730000000002,53.19501507936509,52.2214,50.63396190476194,52.23456666666669,49.706139520804946,49.6000647916155,42.4934741552001,46.838647657494,44.49008651566405
43,Tuesday,41.80813333333336,43.51409554334554,43.3214286546787,42.82990476190478,44.487366666666674,42.00612222222225,44.987700000000046,41.82133123368196,40.04208015031837,44.791967003914294,43.923541302031545,44.2426111982847
13,Monday,13.3542,13.971266666666672,13.967969047619059,15.234966666666672,16.698600000000017,14.610395238095252,14.275566666666673,20.729290149276572,32.91613062537931,34.404227289735694,48.97422338106284,49.55848343452538
14,Sunday,13.167533333333328,13.961799999999995,13.33293333333334,14.457899999999992,13.893033333333335,15.939800000000005,17.087266666666657,15.9150684164414,19.15459039760661,16.338540411078757,29.4167469574706,35.51738377575382
42,Thursday,43.495649206349206,39.08954285714285,41.83504285714289,39.30358282828283,39.82433362193366,42.98089754689754,40.956316666666645,42.96864291394561,40.47198995654266,43.089292281950364,42.84012787455817,40.978250937740114
38,Wednesday,37.44563023088021,35.85782380952381,32.9117142857143,31.322100000000006,31.731063492063473,34.958490476190484,36.17055396825399,32.1330065788304,30.005913681633714,39.94548535817555,39.356589153221634,39.51334956757129
19,Tuesday,18.21133333333333,14.095233333333328,13.591599999999998,13.748599999999994,13.988733333333336,14.463799999999999,14.008700000000003,12.183722641233548,15.527208501963408,12.720679832577012,30.70948857360388,33.983376062286844
28,Wednesday,31.108433333333338,27.527857142857123,26.971200000000014,26.67620000000001,25.512201587301583,21.829014285714273,22.105866666666692,32.1330065788304,21.649064771829558,22.84613773136812,36.2915078489473,38.054547995358526
34,Wednesday,31.31403333333333,34.245770129870124,33.835800000000006,31.322100000000006,32.872268686868686,31.128399999999992,34.30481428571427,22.23306160482292,23.039159308896878,29.932094331227177,42.16702726839196,42.37596288095812
