ROH0,DOW,ROH1,ROH2,ROH3,ROH4,ROH5,ROH6,ROH7,ROH14,ROH21,ROH30,ROH60,ROH90
49,Wednesday,43.7150437950938,35.663783333333356,38.886030158730165,38.357719963369995,36.500052380952376,37.61239523809524,36.21037142373419,39.21969960889112,37.586248863284936,42.211995088249,40.26581874217754,37.87288813417131
43,Thursday,45.39216666666665,44.29776825396826,42.15328095238097,43.71864999999996,47.289028571428574,44.440804761904765,48.65215579937331,46.58325459776714,51.56599015456633,49.08815796257381,44.65803095231486,37.264407143419476
35,Tuesday,35.64600238095241,35.684886147186134,36.67400000000001,33.57062380952382,38.247249999999994,37.35036190476191,32.09245291948726,36.479341233571624,37.508412062511255,32.81368480071776,37.585474734245764,37.882921012644665
28,Wednesday,31.07712380952381,30.03883333333333,30.97706666666667,31.306500000000007,33.359,34.69996666666669,32.92970285838141,39.21969960889112,37.38207490995028,43.79415898208297,39.978800419659784,40.742936326187696
38,Sunday,34.41774761904762,35.42579523809524,38.712423809523806,38.88831666666668,40.04924761904763,40.87256190476192,35.60503833379376,35.69137484887539,33.193130512042565,33.84703869043091,34.69371705911947,36.46363819439243
44,Thursday,43.49037857142853,38.97831428571427,42.15328095238097,44.6390333333333,41.041043650793675,39.07052400932401,39.23810759870189,40.956197796344796,38.488801680656955,54.40783198435091,42.64839930203465,39.83714615434588
45,Friday,49.236754761904756,46.74960476190473,46.89088095238091,42.74456666666664,43.56702380952382,46.18593333333335,44.3975562559978,40.00444656962272,40.417781527515565,53.471373479364054,45.79864454839588,44.57713749699546
38,Saturday,41.36399523809528,43.41158095238098,37.36711111111109,39.3792248917749,38.295680158730164,37.4913373015873,37.83753606122296,39.054188326348296,35.32485218537153,41.43386566847274,39.48749420014196,39.126748156454724
42,Wednesday,44.93099242424239,41.51102301587301,41.435257142857125,41.55717619047618,41.441866666666634,44.30436190476188,39.869553166423835,42.6019682036395,15.791046507274938,22.061991800432935,38.48011243128223,38.15939562443429
26,Tuesday,28.110597619047613,31.02557301587303,31.352215873015858,31.878523809523834,30.655738095238103,34.30054761904763,33.980399234575664,36.600410997153666,37.508412062511255,42.53432367394676,41.970601674226074,39.75840579632732
39,Friday,37.18333333333335,39.661947619047616,44.04153571428571,41.54509999999996,39.37129999999999,39.09280000000001,43.61692169087569,40.00444656962272,38.742155133334336,35.06237959866917,38.68230726781621,42.150084467550194
28,Tuesday,31.32941428571428,31.7769,32.10809999999999,32.1073,30.655738095238103,30.44281414141416,31.573854150084983,41.87461790273665,38.24180502324265,31.885236623525447,33.3219221988181,37.425393454406965
43,Friday,44.69323333333334,47.569133333333326,48.57799999999996,49.97970800865801,49.86838809523814,50.62494047619047,50.81481890344566,46.286029612209994,50.29512337330075,49.412586281103046,45.79864454839588,42.150084467550194
46,Saturday,45.37136666666669,45.76795952380953,46.1607888888889,46.469326984126994,42.38956976911975,44.51099523809524,45.78459908315243,43.266961745783135,44.756794473860886,43.90309297030598,40.13970560186142,39.126748156454724
27,Tuesday,30.281133333333337,31.02557301587303,31.352215873015858,31.878523809523834,31.929795238095224,30.4662833333333,32.31832095174738,38.393807635939496,42.4080237855533,45.177868634043406,42.62839020117791,43.8896566752363
55,Friday,52.07378333333333,51.859504761904745,52.61392380952383,52.79059329004325,51.29678333333336,51.28788809523809,50.81481890344566,52.572159288376945,51.74686594404267,49.412586281103046,46.031310700022345,45.86469418100595
49,Tuesday,45.15884126984124,42.207944516594544,37.51463333333333,35.11770952380954,40.82762857142858,42.96060317460317,43.8321171949618,41.55758631811019,44.80835121393348,45.818039734752176,42.927490535239194,39.75840579632732
42,Saturday,45.296653174603165,43.41158095238098,40.81026746031748,39.3792248917749,39.13147936507936,37.4913373015873,37.83753606122296,41.37578159822642,38.80595833167545,39.92515964265741,39.4221567886331,37.66363798741619
38,Tuesday,35.64600238095241,35.809257142857135,36.67400000000001,34.521226190476206,38.247249999999994,37.35036190476191,38.71236022358347,42.31095650475225,39.83273252472921,42.53432367394676,41.970601674226074,40.50708957595803
65,Monday,61.69486190476189,65.30160000000004,62.31810317460315,60.71493333333335,59.51304365079366,59.86879999999995,57.86433571417448,59.657022049264974,56.80024170969836,57.28705036202352,52.7521322909234,52.591905159055976
36,Monday,32.37879999999998,35.97893333333333,37.53937619047619,35.62628333333333,36.08626666666666,36.52348571428571,37.95576976490419,45.55750664338675,53.071222683038464,53.718210474216576,46.68681890425669,47.00065586145052
36,Sunday,36.33846190476192,35.41476666666666,35.459390476190464,32.94703333333333,32.976933333333356,33.32712128427128,35.60503833379376,38.151854033477406,49.162261193101635,40.71224037259737,42.85752382820885,43.12460788444472
50,Friday,52.005676190476215,47.569133333333326,45.22753809523806,42.74456666666664,43.56702380952382,45.43671269841271,46.028739127211566,40.00444656962272,40.417781527515565,36.48090579085174,45.240347690921624,44.57713749699546
75,Monday,70.4499507936508,69.51930000000006,69.23456666666671,69.25306666666665,68.94649999999997,70.03806666666671,63.231591121726346,61.684681232506826,57.84243963849109,54.49431933127505,52.7521322909234,52.32304967767279
8,Wednesday,4.389366666666667,3.4371666666666685,3.2561333333333335,3.292566666666664,3.3800000000000012,3.3063333333333325,7.411493532452407,7.993188626618503,7.389018729497156,9.883454684549625,27.19699259494672,34.27187489097584
22,Thursday,21.40853333333333,21.883795238095235,22.22426666666666,22.357242857142847,22.553800000000003,23.101553968253956,23.852420695093453,23.501461803140664,18.906785553760997,11.023053387355626,28.25852234355653,36.55012264447319
25,Saturday,20.61943333333335,21.03063333333333,25.3452,24.981938095238082,25.4301,24.011947619047614,29.14723715774832,31.441870083556864,35.27057575842466,41.43386566847274,39.53225156273625,39.46015822636169
58,Monday,55.93340952380956,54.03731666666667,51.78745,54.77785238095239,48.94264999999997,49.24383333333334,50.35641415590503,46.95330435176268,47.10291409353638,47.29471234319619,47.392941138468395,46.9326777482721
52,Tuesday,50.55343333333332,51.08016666666671,54.24946666666664,51.19863333333334,51.248542857142844,58.01417857142855,57.407702122580744,49.377715223035025,51.72535557111738,51.24066425166629,42.927490535239194,43.8896566752363
16,Tuesday,15.670333333333335,17.983233333333327,18.375133333333327,18.95236666666667,18.112266666666663,18.77416666666666,12.986173618251582,13.247037920611323,9.634990739184959,13.52044759455522,31.529783922157456,35.205456424613786
25,Wednesday,22.317200000000007,26.708042857142853,27.774099999999994,28.528300000000016,28.66896904761905,29.635783333333347,31.46602517098202,35.47818774822657,25.998762339620797,25.496272348717373,27.19699259494672,34.27187489097584
37,Saturday,37.85615079365085,38.654676856476826,35.08820476190477,36.06568145743145,36.225784126984145,36.27937619047619,37.0365764853154,35.58938853554109,35.10065842419128,33.49651331172862,35.69068828786087,36.62020160795872
21,Tuesday,19.28083333333334,22.226433333333333,20.34729999999999,23.791366666666665,24.87120714285714,19.24916666666667,26.019447747630966,35.46339493542532,36.67982513987135,39.53739766208804,41.970601674226074,39.75840579632732
62,Monday,60.27450000000001,61.28948571428571,62.28286984126981,61.37626666666667,61.37869285714286,64.27946666666668,59.7767709042054,58.52101265850667,55.855205006099546,54.49431933127505,48.87634783930365,46.9326777482721
37,Thursday,35.81137619047623,35.41482142857145,31.730733333333333,33.01123333333334,33.051933333333324,33.183630952380945,34.31934997518195,38.6145343266429,38.23696249302181,39.64796393146208,42.64839930203465,40.749872542394336
54,Friday,54.02196666666668,50.99931428571429,57.565833333333345,51.86222344877343,51.98768333333336,50.913719047619026,50.59486722786993,49.800242535307184,49.41961202213901,39.8500759437815,46.01371733484138,44.57713749699546
43,Tuesday,41.74092380952381,43.54843217893219,43.29524545454543,42.788492857142906,44.452333333333335,41.872152380952365,44.06047140204003,41.59202351243172,38.72133826730291,44.15093305660916,42.62839020117791,43.8896566752363
13,Monday,13.247999999999996,13.80056666666667,13.82042380952382,15.7754,16.786266666666673,14.721866666666665,21.1970272302764,22.435557448274867,32.60325659158474,34.04483005018226,47.877714233299095,48.55187695821736
14,Sunday,13.204699999999994,13.660400000000008,13.369633333333333,13.643199999999993,13.771933333333347,14.812466666666666,16.743157305258624,13.274730842166825,17.36343259871729,14.533105781621138,29.28988702983727,36.9240253668147
42,Thursday,43.49037857142853,38.97831428571427,41.43995,39.29964126984128,39.528510894660926,43.019964646464715,42.008263189280655,42.62883827512429,40.076698381781405,43.09255059418218,41.887999902958875,40.749872542394336
38,Wednesday,37.515580952380965,35.58853333333333,32.646166666666666,31.306500000000007,32.11718253968254,36.35434761904761,34.58987227785084,32.0341848287258,31.45214801974969,39.60254176472791,39.60854048926403,39.11107229149892
19,Tuesday,18.126433333333335,14.180833333333336,13.734799999999996,13.735199999999997,14.264100000000003,14.932499999999997,14.227706951584917,12.31755458727799,15.670806540050762,13.52044759455522,31.529783922157456,35.205456424613786
28,Wednesday,30.35271904761905,27.067342857142854,27.17163333333333,27.537333333333358,25.616057142857148,21.627100000000002,20.22397967116751,32.0341848287258,21.82477636818481,22.061991800432935,37.14085760478045,38.15939562443429
34,Wednesday,31.301299999999987,33.88863333333334,33.330600000000004,31.306500000000007,31.699976190476185,30.461449999999974,33.56468341116194,22.223382965369442,22.479612236945677,29.626461274038117,41.73668328402694,42.61229191929027
