ROH0,ROH1,ROH2,ROH3,ROH4,ROH5,ROH6,ROH7,ROH14,ROH21,ROH30,ROH60,ROH90
9,8.504099999999998,7.946066666666666,7.305690476190474,4.881000000000004,4.7753333333333385,5.057133333333334,4.698300000000002,11.657856349206345,17.45298809523809,29.452285647685656,20.11819872072374,33.75580054133832
23,21.2731,22.108366666666665,23.106733333333345,23.564366666666672,23.232833333333332,23.61069999999999,23.752466666666663,24.58086666666668,29.4696,30.723166666666657,44.57637590187592,33.75580054133832
2,3.626433333333333,4.6028666666666656,5.017085714285711,5.682457142857144,5.626033333333336,5.679766666666664,5.6940047619047665,8.04132301587302,10.160590476190471,12.06149615384615,32.43811296481296,33.75580054133832
28,28.38273333333332,25.900433333333332,23.123499999999996,23.550433333333338,23.335366666666662,23.556133333333335,25.618666666666662,33.46750714285712,35.68432380952381,37.075166666666675,38.24235002775005,41.40478586526661
26,27.435433333333343,29.015533333333323,32.80486666666665,27.124033333333333,27.30436666666666,29.220100000000006,30.532166666666654,32.86475714285715,31.75955714285713,37.2198015873016,35.12256277056278,33.75580054133832
39,39.21903333333333,42.80750000000005,43.91853333333335,39.58873333333334,40.2718,41.12340000000002,39.88986666666667,39.55336666666666,36.88156666666664,44.068921428571386,40.77922222222224,35.88258080626213
31,32.56810000000001,33.62783333333332,34.38556666666666,40.877666666666656,41.475633333333356,39.333400000000005,38.50993333333336,31.204766666666675,26.460700000000006,23.89939523809525,42.00762234432232,35.34106368703444
36,40.46410000000001,35.73069999999999,36.13096666666666,34.418533333333365,33.863000000000014,32.98036666666667,31.717933333333328,18.928833333333344,24.387347619047617,27.530013492063517,43.682042352092346,36.52840851255476
35,37.434533333333334,40.525966666666676,41.574866666666686,42.27576666666665,42.68033333333336,42.645366666666654,43.962866666666656,42.42870000000001,46.00633333333335,48.2813119047619,54.522371428571454,35.88258080626213
48,52.62956666666668,52.815300000000015,52.69013333333332,52.67273333333337,52.984833333333334,50.49493333333331,50.90770000000005,50.30373333333333,48.85503333333332,48.064799999999984,43.92820000000001,35.34106368703444
30,31.47200000000001,32.2759,32.806866666666686,34.18190000000001,33.94799999999997,35.72799999999999,37.583333333333336,39.883250000000004,42.46272857142854,46.56223333333336,43.682042352092346,36.52840851255476
43,35.60056666666669,36.711200000000005,33.90783333333333,33.527566666666665,33.622166666666686,32.73326666666668,32.544133333333306,33.844833333333305,37.822109523809516,36.10909999999999,30.76911904714654,35.88258080626213
34,31.96553333333333,32.99633333333332,32.73553333333335,31.94226666666668,32.774633333333334,32.60123333333335,33.608133333333335,39.77011904761904,40.63166666666668,36.17357301587302,40.147073987123974,41.40478586526661
